PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,SECTOR,DISTRITO_EJECUTORA,MONTO_RECAUDADO,PROVINCIA_EJECUTORA_NOMBRE,ANO_DOC,ESPECIFICA_NOMBRE,SUBGENERICA_DET_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO_NOMBRE,MES_DOC,NIVEL_GOBIERNO,DEPARTAMENTO_EJECUTORA_NOMBRE,SEC_EJEC,RUBRO_NOMBRE,SUBGENERICA_DET,RUBRO,GENERICA,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,MONTO_PIA,FUENTE_FINANCIAMIENTO_NOMBRE,ESPECIFICA_DET_NOMBRE,TIPO_RECURSO,SECTOR_NOMBRE,SUBGENERICA_NOMBRE,EJECUTORA,PLIEGO,FUENTE_FINANCIAMIENTO,DISTRITO_EJECUTORA_NOMBRE,MONTO_PIM,ESPECIFICA,GENERICA_NOMBRE,ESPECIFICA_DET
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,81785.27,CHACHAPOYAS,2022,OTROS INGRESOS DIVERSOS,INGRESOS DIVERSOS,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - PARTICIPACIONES FED,REGION AMAZONAS-SEDE CENTRAL,5,0,RECURSOS DETERMINADOS,INGRESOS EXCEPCIONALES,19,GOBIERNOS REGIONALES,INGRESOS DIVERSOS,001,440,5,CHACHAPOYAS,0,4,OTROS INGRESOS,98
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,10173.90,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,7,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHO DE APROBACION Y AUTORIZACION,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,3,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,2449.25,CHACHAPOYAS,2022,OTRAS MULTAS,MULTAS Y SANCIONES NO TRIBUTARIAS,01,GOBIERNOS REGIONALES,6,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTRAS MULTAS,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,001,440,2,CHACHAPOYAS,0,6,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,12076,CHACHAPOYAS,2022,VENTA DE PRODUCTOS INDUSTRIALES,VENTA DE PRODUCTOS INDUSTRIALES,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,4,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE PRODUCTOS HIDROBIOLOGICOS,0,GOBIERNOS REGIONALES,VENTA DE BIENES,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,470.18,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,69.10,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,11,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - REGALIAS MINERAS,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,P,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,721,DONACIONES Y TRANSFERENCIAS,3,13,4,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,DONACIONES Y TRANSFERENCIAS,DEL GOBIERNO NACIONAL,0,GOBIERNOS REGIONALES,DONACIONES DE CAPITAL,001,440,4,CHACHAPOYAS,137820,1,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,2602.06,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,7,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,2,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0.81,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,6,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,H,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,5,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,30755.33,CHACHAPOYAS,2022,OTRAS MULTAS,MULTAS Y SANCIONES NO TRIBUTARIAS,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTRAS MULTAS,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,001,440,2,CHACHAPOYAS,0,6,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,5242800,CHACHAPOYAS,2022,PARTICIPACION POR ELIMINACION DE EXONERACIONES,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",4,18,4,CANON,REGION AMAZONAS-SEDE CENTRAL,1,10434600,RECURSOS DETERMINADOS,PARTICIPACION POR ELIMINACION DE EXONERACIONES,0,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,440,5,CHACHAPOYAS,10485600,4,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,30007,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,2,CHACHAPOYAS,723039,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,449.10,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,194.43,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,4,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON FORESTAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,L,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0.48,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,205.54,CHACHAPOYAS,2022,REGISTROS Y LICENCIAS,DERECHOS ADMINISTRATIVOS GENERALES,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS REGISTROS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,9633727.67,CHACHAPOYAS,2022,FONDO DE COMPENSACION REGIONAL,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",4,18,4,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,FONDO DE COMPENSACION REGIONAL,27,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,440,5,CHACHAPOYAS,0,7,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0.58,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1103942.72,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,721,DONACIONES Y TRANSFERENCIAS,1,13,9,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION AMAZONAS-SEDE CENTRAL,1,0,DONACIONES Y TRANSFERENCIAS,SALDOS DE BALANCE,18,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,4,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0.60,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,OTROS ORGANISMOS,DE ORGANISMOS INTERNACIONALES,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,721,DONACIONES Y TRANSFERENCIAS,2,13,4,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,DONACIONES Y TRANSFERENCIAS,OTROS ORGANISMOS INTERNACIONALES,0,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,440,4,CHACHAPOYAS,17600,2,DONACIONES Y TRANSFERENCIAS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,2119.27,CHACHAPOYAS,2022,DERECHOS E INGRESO POR CONCESIONES,RENTAS DE LA PROPIEDAD REAL,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,2,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,10000,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,0,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,10000,2,OTROS INGRESOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,309.30,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,6,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXPEDICION DE GUIAS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,6
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,77244.86,CHACHAPOYAS,2022,OTRAS MULTAS,MULTAS Y SANCIONES NO TRIBUTARIAS,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTRAS MULTAS,0,GOBIERNOS REGIONALES,MULTAS Y SANCIONES NO TRIBUTARIAS,001,440,2,CHACHAPOYAS,0,6,OTROS INGRESOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0.88,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,3,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,PARTICIPACIONES - DNTP,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,C,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,5,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,735.24,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,01,GOBIERNOS REGIONALES,11,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,6,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,EXPEDICION DE GUIAS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,6
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,COLOCACION DE TITULOS VALORES INTERNOS,COLOCACION INTERNA DE TITULOS VALORES,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,2,19,8,ENDEUDAMIENTO EXTERNO,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,BONOS DEL TESORO PUBLICO,0,GOBIERNOS REGIONALES,ENDEUDAMIENTO INTERNO,001,440,3,CHACHAPOYAS,0,1,ENDEUDAMIENTO,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,CANON,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,5,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,6025812.23,CHACHAPOYAS,2022,COLOCACION DE TITULOS VALORES INTERNOS,COLOCACION INTERNA DE TITULOS VALORES,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,2,19,8,SUB CUENTA - ENDEUDAMIENTO- BONOS,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,BONOS DEL TESORO PUBLICO,F,GOBIERNOS REGIONALES,ENDEUDAMIENTO INTERNO,001,440,3,CHACHAPOYAS,0,1,ENDEUDAMIENTO,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,293.68,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,5,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON MINERO,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,H,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,COLOCACION DE TITULOS VALORES INTERNOS,COLOCACION INTERNA DE TITULOS VALORES,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,721,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,2,19,8,ENDEUDAMIENTO EXTERNO,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,BONOS DEL TESORO PUBLICO,0,GOBIERNOS REGIONALES,ENDEUDAMIENTO INTERNO,001,440,3,CHACHAPOYAS,17000000,1,ENDEUDAMIENTO,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,0,CHACHAPOYAS,2022,CANON Y SOBRECANON,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,01,GOBIERNOS REGIONALES,1,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",4,18,4,CANON,REGION AMAZONAS-SEDE CENTRAL,1,3631,RECURSOS DETERMINADOS,CANON FORESTAL,0,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,440,5,CHACHAPOYAS,3631,1,DONACIONES Y TRANSFERENCIAS,7
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,342.56,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - CANON FORESTAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,L,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,51.14,CHACHAPOYAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,01,GOBIERNOS REGIONALES,7,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - REGALIAS MINERAS,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,P,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,5,CHACHAPOYAS,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,11923359.42,CHACHAPOYAS,2022,FONDO DE COMPENSACION REGIONAL,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,01,GOBIERNOS REGIONALES,9,R,AMAZONAS,721,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",4,18,4,SUB CUENTA - FONCOR - LEY 31069,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DETERMINADOS,FONDO DE COMPENSACION REGIONAL,27,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,001,440,5,CHACHAPOYAS,0,7,DONACIONES Y TRANSFERENCIAS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,249.46,CHACHAPOYAS,2022,REGISTROS Y LICENCIAS,DERECHOS ADMINISTRATIVOS GENERALES,01,GOBIERNOS REGIONALES,6,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS REGISTROS,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1021.81,CHACHAPOYAS,2022,DERECHOS E INGRESO POR CONCESIONES,RENTAS DE LA PROPIEDAD REAL,01,GOBIERNOS REGIONALES,10,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,2,09,5,NORMAL,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,DERECHOS DE APROVECHAMIENTO DE PRODUCTOS FORESTALES Y FAUNA SILVESTRE,0,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,001,440,2,CHACHAPOYAS,0,2,OTROS INGRESOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,1698.36,CHACHAPOYAS,2022,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,01,GOBIERNOS REGIONALES,8,R,AMAZONAS,721,RECURSOS DIRECTAMENTE RECAUDADOS,6,09,3,NORMAL,REGION AMAZONAS-SEDE CENTRAL,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,PERMISOS Y AUTORIZACIONES,0,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,001,440,2,CHACHAPOYAS,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,01,99,01,-6500.03,CHACHAPOYAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,01,GOBIERNOS REGIONALES,12,R,AMAZONAS,721,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,1,19,9,SUB CUENTA - DU. 051-2020-MEDIDAS EXTRAORDINARIAS Y TEMPORALES  - COVID -19-ROOC,REGION AMAZONAS-SEDE CENTRAL,1,0,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,SALDOS DE BALANCE,18,GOBIERNOS REGIONALES,SALDOS DE BALANCE,001,440,3,CHACHAPOYAS,0,1,SALDOS DE BALANCE,1
