ESPECIFICA,ANO_DOC,RUBRO_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,SEC_EJEC,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,RUBRO,SUBGENERICA_DET,GENERICA,SECTOR,SUBGENERICA_DET_NOMBRE,ESPECIFICA_DET,TIPO_RECURSO,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_NOMBRE,SECTOR_NOMBRE,NIVEL_GOBIERNO_NOMBRE,MONTO_RECAUDADO,MES_DOC,EJECUTORA,GENERICA_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO,FUENTE_FINANCIAMIENTO_NOMBRE,FUENTE_FINANCIAMIENTO,PLIEGO,ESPECIFICA_NOMBRE,PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA
6,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,OTRAS MULTAS,0,0,09,1,5,99,MULTAS Y SANCIONES NO TRIBUTARIAS,99,0,APURIMAC,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,48145.86,9,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTRAS MULTAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
6,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,INFRACCIONES DE COMERCIALIZACION,0,0,09,1,5,99,MULTAS Y SANCIONES NO TRIBUTARIAS,1,0,APURIMAC,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,12,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTRAS MULTAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,REGALIA DE LA ACTIVIDAD MINERA,0,1807200,18,2,5,99,RENTAS DE LA PROPIEDAD REAL,2,0,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,11,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,REGALIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,CANON,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,SALDOS DE BALANCE,945563,945563,09,1,9,99,SALDOS DE BALANCE,1,0,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,1,001,SALDOS DE BALANCE,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,H,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,812.11,1,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - CANON MINERO,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,22,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,11339.95,8,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIA CONTRACTUAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,19266.26,5,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,CERTIFICACIONES DIVERSAS,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,5,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,8207,10,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,DE FONDOS PUBLICOS,0,0,18,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,5,0,APURIMAC,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,1,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,442,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,CANON,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,EXPEDICION DE PARTIDAS CERTIFICADAS,51172,51172,09,1,3,99,DERECHOS ADMINISTRATIVOS GENERALES,5,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,1,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,REGISTROS Y LICENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,DONACIONES Y TRANSFERENCIAS,ABANCAY,747,DEL GOBIERNO NACIONAL,0,778913,13,3,4,99,DE OTRAS UNIDADES DE GOBIERNO,1,0,APURIMAC,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,4,001,DONACIONES Y TRANSFERENCIAS,01,R,DONACIONES Y TRANSFERENCIAS,4,442,DE OTRAS UNIDADES DE GOBIERNO,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,1,01
6,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,OTRAS MULTAS,0,0,09,1,5,99,MULTAS Y SANCIONES NO TRIBUTARIAS,99,0,APURIMAC,MULTAS Y SANCIONES NO TRIBUTARIAS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,14158.75,10,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTRAS MULTAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
4,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,OTROS DERECHOS ADMINISTRATIVOS GENERALES,0,0,09,1,3,99,DERECHOS ADMINISTRATIVOS GENERALES,99,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,3837.9,6,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS GENERALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,9285.21,6,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,10642.13,10,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,CERTIFICACIONES DIVERSAS,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,5,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,9519,9,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,CERTIFICADO DIGITAL PARA PERSONAS JURIDICAS,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,12,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,360.5,9,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,09,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,7,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,736.45,5,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,Ñ,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,4,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FIDEICOMISO REGIONAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,10,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,211.54,1,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - PARTICIPACIONES - BOI,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,TASAS LABORALES,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,2,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,526.6,10,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,H,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,16332.45,12,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - CANON MINERO,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,ABANCAY,747,SALDOS DE BALANCE,0,0,19,1,9,99,SALDOS DE BALANCE,1,B,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1587573.35,1,001,SALDOS DE BALANCE,01,R,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,3,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,ENDEUDAMIENTO INTERNO,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,P,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2499.75,12,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIAS MINERAS,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,REGALIA DE LA ACTIVIDAD MINERA,0,0,18,2,5,99,RENTAS DE LA PROPIEDAD REAL,2,22,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,4670764.12,7,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,REGALIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIA CONTRACTUAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,15,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,27,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,6604.04,7,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,SALDOS DE BALANCE,0,-9389777,18,1,9,99,SALDOS DE BALANCE,1,0,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,0,3,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,CANON,REGION APURIMAC-SEDE CENTRAL,1,01
7,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,FONDO DE COMPENSACION REGIONAL,0,0,15,4,4,99,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,27,APURIMAC,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,4648406.03,6,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,442,FONDO DE COMPENSACION REGIONAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
7,2024,FONDO DE COMPENSACION REGIONAL - FONCOR,ABANCAY,747,FONDO DE COMPENSACION REGIONAL,0,0,15,4,4,99,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,27,APURIMAC,DONACIONES Y TRANSFERENCIAS CORRIENTES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1704436.03,3,001,DONACIONES Y TRANSFERENCIAS,01,R,RECURSOS DETERMINADOS,5,442,FONDO DE COMPENSACION REGIONAL,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - FONCOR - LEY 31069,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,P,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,2742.57,1,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIAS MINERAS,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,DONACIONES Y TRANSFERENCIAS,ABANCAY,747,SALDOS DE BALANCE,0,0,13,1,9,99,SALDOS DE BALANCE,1,O,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1.78,1,001,SALDOS DE BALANCE,01,R,DONACIONES Y TRANSFERENCIAS,4,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUBCUENTA- TRANSFERENCIAS DE ENTIDADES DE GN A GR,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,E,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,444332.01,1,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUBCUENTA - PARTICIPACIONES - FONIPREL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,09,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,0,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,12.67,5,001,OTROS INGRESOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,SALDOS DE BALANCE,0,0,18,1,9,99,SALDOS DE BALANCE,1,26,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,153000,1,001,SALDOS DE BALANCE,01,R,RECURSOS DETERMINADOS,5,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - PARTICIPACIONES  - FIDT,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,22,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,7439.16,7,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIA CONTRACTUAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,0,0,18,1,5,99,RENTAS DE LA PROPIEDAD FINANCIERA,1,22,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,18117.78,1,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,INTERESES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - REGALIA CONTRACTUAL,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,OTROS DERECHOS ADMINISTRATIVOS,6193,6193,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,99,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,11948.8,1,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,DONACIONES Y TRANSFERENCIAS,ABANCAY,747,SALDOS DE BALANCE,0,0,13,1,9,99,SALDOS DE BALANCE,1,18,APURIMAC,SALDOS DE BALANCE,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,1451580.44,1,001,SALDOS DE BALANCE,01,R,DONACIONES Y TRANSFERENCIAS,4,442,SALDOS DE BALANCE,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ABANCAY,747,REGALIA DE LA ACTIVIDAD MINERA,0,0,18,2,5,99,RENTAS DE LA PROPIEDAD REAL,2,H,APURIMAC,RENTAS DE LA PROPIEDAD,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,-2350000,8,001,OTROS INGRESOS,01,R,RECURSOS DETERMINADOS,5,442,REGALIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,SUB CUENTA - CANON MINERO,REGION APURIMAC-SEDE CENTRAL,1,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,CERTIFICACIONES DIVERSAS,0,0,09,10,3,99,OTROS DERECHOS ADMINISTRATIVOS,5,0,APURIMAC,DERECHOS Y TASAS ADMINISTRATIVOS,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,8339.94,3,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,OTROS DERECHOS ADMINISTRATIVOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,2,01
1,2024,RECURSOS DIRECTAMENTE RECAUDADOS,ABANCAY,747,VENTA DE PRODUCTOS HIDROBIOLOGICOS,0,0,09,4,3,99,VENTA DE PRODUCTOS INDUSTRIALES,3,0,APURIMAC,VENTA DE BIENES,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,5828.6,7,001,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,01,R,RECURSOS DIRECTAMENTE RECAUDADOS,2,442,VENTA DE PRODUCTOS INDUSTRIALES,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,03,ABANCAY,NORMAL,REGION APURIMAC-SEDE CENTRAL,1,01
