EJECUTORA_NOMBRE,ANO_DOC,NIVEL_GOBIERNO_NOMBRE,EJECUTORA,PLIEGO,SUBGENERICA_NOMBRE,MES_DOC,PROVINCIA_EJECUTORA_NOMBRE,RUBRO_NOMBRE,DISTRITO_EJECUTORA,SECTOR_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,NIVEL_GOBIERNO,MONTO_PIM,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_DET,ESPECIFICA_NOMBRE,ESPECIFICA,FUENTE_FINANCIAMIENTO_NOMBRE,PLIEGO_NOMBRE,PROVINCIA_EJECUTORA,ESPECIFICA_DET_NOMBRE,SECTOR,TIPO_RECURSO,GENERICA,RUBRO,TIPO_RECURSO_NOMBRE,MONTO_RECAUDADO,ESPECIFICA_DET,SEC_EJEC,GENERICA_NOMBRE,MONTO_PIA
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUARI,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,DE OTRAS UNIDADES DE GOBIERNO,1,HUARI,02,R,3034044,ANCASH,3,DE OTRAS UNIDADES DE GOBIERNO,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,DEL GOBIERNO NACIONAL,99,0,4,13,NORMAL,0,1,746,DONACIONES Y TRANSFERENCIAS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,2,HUARI,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,HUARI,02,R,36444,ANCASH,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,0,9,18,CANON,0,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,10000,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,HOSPITALIZACION,99,0,3,09,NORMAL,0,6,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,10000
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,1000,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SERVICIO DE TOPICO,99,0,3,09,NORMAL,0,7,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,1000
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE BIENES,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS DE SALUD,1,HUARI,02,R,136530,ANCASH,6,VENTA DE PRODUCTOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,MEDICINAS,99,0,3,09,NORMAL,0,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,136530
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,1,HUARI,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,HUARI,02,R,0,ANCASH,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,0,9,15,NORMAL,0,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMENES DE LABORATORIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1017.5,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,120,3,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,OTROS SERVICIOS MEDICOS - ASISTENCIALES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,785.95,99,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE BIENES,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS DE SALUD,1,HUARI,02,R,0,ANCASH,6,VENTA DE PRODUCTOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,MEDICINAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2970.7,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,23647,ANCASH,4,OTROS SERVICIOS DE SALUD,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,OTROS SERVICIOS DE SALUD,99,0,3,09,NORMAL,0,99,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,23647
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,200,3,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,RENTAS DE LA PROPIEDAD,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,HUARI,02,R,0,ANCASH,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,301.13,1,746,OTROS INGRESOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DERECHOS Y TASAS ADMINISTRATIVOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,HUARI,02,R,0,ANCASH,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,PASES SANITARIOS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,235,5,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,90,3,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,RENTAS DE LA PROPIEDAD,3,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,HUARI,02,R,0,ANCASH,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,1,746,OTROS INGRESOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,1,HUARI,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,HUARI,02,R,0,ANCASH,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,25,9,13,SUBCUENTA - SALDOS DE TRANSFERENCIAS FINANCIERAS (ART. 9º RD 004-2022-EF/52.01),916.39,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,RENTAS DE LA PROPIEDAD,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,HUARI,02,R,0,ANCASH,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,292.99,1,746,OTROS INGRESOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,240,4,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,3,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,ATENCION MEDICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,930,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,ATENCION MEDICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,530,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SERVICIO DE TOPICO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,15,7,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMENES DE LABORATORIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,263.5,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,2,HUARI,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,SALDOS DE BALANCE,1,HUARI,02,R,245641,ANCASH,1,SALDOS DE BALANCE,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,0,9,13,NORMAL,0,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,10000,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,ATENCION MEDICA,99,0,3,09,NORMAL,0,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,10000
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,7500,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SERVICIO DE EMERGENCIA,99,0,3,09,NORMAL,0,4,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,7500
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,3,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,ATENCION DENTAL,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,20,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,RENTAS DE LA PROPIEDAD,2,HUARI,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,HUARI,02,R,0,ANCASH,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,106.5,1,746,OTROS INGRESOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE BIENES,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS DE SALUD,1,HUARI,02,R,0,ANCASH,6,VENTA DE PRODUCTOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,MEDICINAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2470.4,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,HUARI,02,R,5500,ANCASH,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,"AUTORIZACION, INSPECCION Y CONTROL SANITARIO",99,0,3,09,NORMAL,0,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5500
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,5000,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,99,0,3,09,NORMAL,0,3,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5000
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,HUARI,02,R,0,ANCASH,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,CERTIFICADOS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,50,4,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,1,HUARI,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,HUARI,02,R,0,ANCASH,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,0,9,18,CANON,0,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,SALDOS DE BALANCE,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,HUARI,02,R,0,ANCASH,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SALDOS DE BALANCE,99,0,9,09,NORMAL,829.52,1,746,SALDOS DE BALANCE,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,HUARI,02,R,0,ANCASH,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,PASES SANITARIOS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,75,5,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,760,4,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE SALUD,2,HUARI,02,R,5000,ANCASH,4,DERECHOS ADMINISTRATIVOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,CARNETS Y/O TARJETAS DE ATENCION,99,0,3,09,NORMAL,0,6,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,5000
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,3,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,90,3,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE BIENES,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE PRODUCTOS DE SALUD,1,HUARI,02,R,0,ANCASH,6,VENTA DE PRODUCTOS DE SALUD,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,MEDICINAS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,3421.85,2,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,SERVICIO DE TOPICO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,18,7,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION ANCASH-SALUD HUARI,2026,GOBIERNOS REGIONALES,407,441,VENTA DE SERVICIOS,4,HUARI,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SERVICIOS DE SALUD,3,HUARI,02,R,0,ANCASH,4,SERVICIOS MEDICOS - ASISTENCIALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,10,ATENCION MEDICA,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1125,1,746,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
